active_cust,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1754.4,31,4,2,1,79,4,83
1,1755.2,32,5,4,1,158,4,83
1,1601.6,41,4,2,1,177,4,84
1,1594.4,41,4,2,1,158,4,84
1,1599.2,41,4,2,1,49,4,84
1,1468.8,53,3,0,1,36,4,84
1,1464.0,53,3,0,1,39,4,84
1,1474.4,52,3,0,1,34,4,85
1,1680.8,35,3,0,1,47,4,85
1,1675.2,36,3,0,1,42,4,85
1,1677.6,36,3,0,1,40,4,85
1,2007.2,21,4,0,1,40,4,84
1,2000.8,20,4,0,1,35,4,84
1,2002.4,20,4,0,1,31,4,84
1,1820.8,27,4,4,1,88,4,84
1,1816.0,28,4,4,1,92,4,84
1,1816.8,27,4,4,1,77,4,84
1,1817.6,28,4,4,1,87,4,84
1,1824.0,28,4,4,1,86,4,84
1,1820.0,28,4,4,1,90,4,84
1,1824.0,27,4,4,1,35,4,84
1,1820.8,28,4,4,1,35,4,84
1,1792.0,29,4,4,1,131,4,84
1,1788.8,30,4,4,1,132,4,84
1,1732.8,32,4,4,1,134,4,84
1,1728.8,32,4,4,1,123,4,84
1,1733.6,32,4,4,1,89,4,84
1,1730.4,32,4,4,1,176,4,84
1,1733.6,33,4,2,1,48,4,84
1,1733.6,32,4,2,1,159,4,84
1,1732.0,32,4,2,1,127,4,84
1,1612.8,40,4,2,1,123,4,84
1,1612.8,40,4,0,1,36,4,84
1,1619.2,40,4,0,1,163,4,84
1,1619.2,39,4,0,1,177,4,84
1,1614.4,39,4,0,1,168,4,84
1,1725.6,33,4,0,1,169,4,84
1,1728.0,32,4,0,1,95,4,84
1,1729.6,32,4,0,1,48,4,84
1,1743.2,31,4,0,1,127,4,84
1,1640.0,38,4,0,1,91,4,84
1,1604.0,40,4,0,1,92,4,84
1,1600.8,41,4,0,1,89,4,84
1,1616.0,39,4,0,1,130,4,84
1,1616.8,40,4,2,1,79,4,84
1,1585.6,42,3,0,1,80,4,84
1,1643.2,37,3,0,1,121,4,84
1,1646.4,37,3,0,1,120,4,84
1,1608.8,41,3,0,1,125,4,84
1,1607.2,41,3,0,1,125,4,84
1,1580.0,43,3,0,1,130,4,84
1,1576.8,42,3,0,1,126,4,84
1,1576.8,43,3,0,1,121,4,84
1,1492.8,51,3,0,1,165,4,84
1,1485.6,51,3,0,1,88,4,84
1,1487.2,51,3,0,1,88,4,84
1,1463.2,53,3,0,1,78,4,84
1,1455.2,54,3,0,1,86,4,84
1,1549.6,45,3,0,1,75,4,84
1,1579.2,43,3,0,1,47,4,84
1,1590.4,41,3,0,1,45,4,84
1,1594.4,42,3,0,1,37,4,84
1,1592.0,42,3,0,1,33,4,84
1,1592.0,42,3,0,1,50,4,84
1,1517.6,48,3,0,1,162,4,84
1,1568.8,44,3,0,1,118,4,84
1,1568.0,43,3,0,1,130,4,84
1,1567.2,43,3,0,1,130,4,84
1,1615.2,39,3,0,1,44,4,84
0,1612.8,40,4,2,0,44,4,84
0,1616.0,40,4,2,0,35,4,84
0,1664.0,36,4,2,0,175,4,84
0,1667.2,36,4,2,0,164,4,84
0,1664.0,37,4,2,0,162,4,84
0,1668.0,36,4,2,0,166,4,84
0,1649.6,37,4,2,0,164,4,84
0,1604.0,40,4,2,0,176,4,84
0,1605.6,40,4,2,0,51,4,83
0,1584.0,42,4,2,0,32,4,83
0,1578.4,42,4,2,0,45,4,84
0,1583.2,42,4,2,0,52,4,84
0,1601.6,40,4,2,0,45,4,84
0,1624.0,39,4,2,0,51,4,84
0,1584.8,42,4,2,0,177,4,84
0,1587.2,42,4,2,0,90,4,83
0,1532.0,47,4,2,0,125,4,84
0,1614.4,40,4,2,0,134,4,84
0,1504.8,49,4,4,1,180,4,84
0,1500.0,49,3,2,0,173,4,84
0,1504.0,50,3,2,0,163,4,84
0,1535.2,46,3,2,0,178,4,84
0,1633.6,38,3,2,0,53,4,84
0,1627.2,38,3,2,0,41,4,84
0,1584.0,42,4,2,0,41,4,84
0,1585.6,42,4,2,0,51,4,84
0,1581.6,42,4,2,0,45,4,84
0,1581.6,42,4,2,0,50,4,84
0,1574.4,42,4,2,0,33,4,84
0,1574.4,43,4,2,0,38,4,84
1,1601.6,41,4,2,0,86,4,83
1,1596.8,41,4,2,0,44,4,83
1,1595.2,41,4,2,0,39,4,83
0,1616.0,40,4,0,1,40,4,83
0,1620.8,39,4,0,1,53,4,83
1,1601.6,40,4,0,1,50,4,83
1,1607.2,40,4,0,1,181,4,83
0,1630.4,38,4,2,0,45,4,83
0,1632.0,38,4,2,0,171,4,83
0,1604.0,41,4,0,1,123,4,83
0,1597.6,41,4,0,1,166,4,83
0,1592.0,41,4,0,1,45,4,83
0,1584.8,42,4,2,0,46,4,83
1,1517.6,48,4,0,1,76,4,83
1,1577.6,43,4,0,1,76,4,83
1,1574.4,42,4,0,1,74,4,84
1,1572.0,43,4,0,1,88,4,84
1,1578.4,42,4,0,1,76,4,84
1,1595.2,41,4,0,1,79,4,84
1,1594.4,41,4,0,1,82,4,84
1,1576.8,42,4,0,1,88,4,83
1,1572.8,43,4,0,1,85,4,83
1,1579.2,43,4,0,1,85,4,83
1,1576.8,43,4,0,1,126,4,83
1,1552.8,44,4,0,1,91,4,83
1,1521.6,47,4,2,0,35,4,84
1,1528.0,47,4,2,0,45,4,84
1,1501.6,49,4,2,0,86,4,84
1,1501.6,50,4,2,0,167,4,83
1,1498.4,49,4,2,0,163,4,83
1,1484.0,51,4,2,0,166,4,83
1,1484.8,51,4,2,0,86,4,83
1,1483.2,51,4,2,0,79,4,83
1,1483.2,52,4,2,0,78,4,84
1,1479.2,52,4,2,1,92,4,84
0,1508.8,49,4,2,0,89,4,84
1,1569.6,43,4,2,1,91,4,84
1,1571.2,43,4,2,1,86,4,84
1,1496.8,49,4,2,1,75,4,83
1,1512.8,48,4,2,1,171,4,83
1,1518.4,48,4,2,1,81,4,83
1,1511.2,48,4,2,1,126,4,83
0,1517.6,48,4,2,0,37,4,84
0,1558.4,44,4,2,0,127,4,84
0,1558.4,44,4,2,0,44,4,84
0,1559.2,44,4,2,0,79,4,84
0,1592.0,41,4,2,0,46,4,84
0,1591.2,41,4,2,0,33,4,84
0,1544.0,45,4,4,1,158,4,84
0,1590.4,41,4,4,1,41,4,84
1,1390.4,62,4,3,0,164,4,86
1,1442.4,56,4,3,0,170,4,86
1,1389.6,62,4,3,0,167,4,86
1,1370.4,65,4,3,0,173,4,86
1,1376.8,64,4,3,0,176,4,86
1,1372.8,65,4,3,0,119,4,86
1,1357.6,68,4,3,0,129,4,86
1,1338.4,71,4,3,0,135,4,86
1,1338.4,70,4,3,0,93,4,86
1,1340.8,70,4,3,0,78,4,86
1,1314.4,74,4,3,0,38,4,86
1,1320.0,74,4,3,0,47,4,86
1,1296.0,78,4,3,1,33,4,86
1,1297.6,78,4,3,0,40,4,86
1,1352.0,68,5,3,0,133,4,86
1,1366.4,66,4,3,0,166,4,86
1,1332.8,72,4,3,0,164,4,86
1,1330.4,72,4,3,0,174,4,86
1,1319.2,73,4,3,0,82,4,86
1,1305.6,76,4,3,0,40,4,86
1,1305.6,76,4,3,0,164,4,86
0,1281.6,81,4,3,0,176,4,86
0,1284.8,80,4,3,0,166,4,86
1,1286.4,81,4,3,0,160,4,86
1,1269.6,83,4,3,0,163,4,86
1,1283.2,81,4,3,0,85,4,86
1,1301.6,77,4,3,0,164,4,86
1,1316.0,73,4,3,0,178,4,86
1,1318.4,74,4,3,0,73,4,86
1,1312.0,74,4,3,0,78,4,86
1,1312.8,75,4,3,0,84,4,86
1,1334.4,72,4,3,0,138,4,86
1,1333.6,72,4,3,0,133,4,86
1,1309.6,75,4,3,0,129,4,86
1,1307.2,77,4,3,0,161,4,86
1,1300.8,77,4,3,0,135,4,86
0,1278.4,82,4,3,0,168,4,86
1,1284.8,82,4,3,0,167,4,86
1,1295.2,78,4,3,0,46,4,86
1,1306.4,76,4,3,0,167,4,86
1,1272.0,82,4,3,0,86,4,86
1,1275.2,82,4,3,0,122,4,86
1,1273.6,83,4,3,0,174,4,86
1,1274.4,82,4,3,0,159,4,86
1,1273.6,84,4,3,0,166,4,86
1,1274.4,83,4,3,0,163,4,86
1,1316.8,74,4,3,0,47,4,86
1,1312.8,75,4,3,0,45,4,86
1,1290.4,79,4,3,0,42,4,86
1,1280.8,80,4,3,0,32,4,86
1,1288.0,79,4,3,0,38,4,86
1,1292.8,78,4,3,0,32,4,86
1,1294.4,79,4,3,0,38,4,86
1,1307.2,77,4,3,0,38,4,86
1,1306.4,76,4,3,0,34,4,86
1,1328.0,72,4,3,0,115,4,86
1,1334.4,71,4,3,0,136,4,86
1,1313.6,74,4,3,0,133,4,86
1,1307.2,76,4,3,0,119,4,86
1,1305.6,76,4,3,0,132,4,86
1,1300.0,78,4,3,0,174,4,87
1,1313.6,75,4,3,0,81,4,87
1,1311.2,75,4,3,0,84,4,87
1,1310.4,77,4,3,0,95,4,86
1,1298.4,77,4,3,0,176,4,86
1,1292.8,79,4,3,0,130,4,86
1,1292.8,79,4,3,0,121,4,86
0,1291.2,78,4,3,0,89,4,86
0,1292.0,79,4,3,0,90,4,86
0,1292.8,78,4,3,0,91,4,86
1,1309.6,76,4,3,0,33,4,86
1,1276.8,82,4,3,0,173,4,86
1,1276.0,82,4,3,0,50,4,86
1,1293.6,80,4,3,0,173,4,87
1,1286.4,81,4,3,0,42,4,87
1,1295.2,79,4,3,0,41,4,86
1,1272.0,83,4,3,0,42,4,86
1,1269.6,84,4,3,0,32,4,86
1,1240.8,91,4,3,0,48,4,86
1,1239.2,91,4,3,0,34,4,86
1,1225.6,94,4,3,0,31,4,87
1,1220.0,95,4,3,0,30,4,87
1,1229.6,94,4,3,0,37,4,86
1,1224.0,94,4,3,0,37,4,86
1,1233.6,92,4,3,0,32,4,86
1,1237.6,92,4,3,1,38,4,86
1,1236.8,91,4,3,1,48,4,86
1,1256.0,88,4,3,0,80,4,86
1,1250.4,88,4,3,0,30,4,86
1,1320.0,74,4,3,0,174,4,86
1,1368.8,65,4,3,1,47,4,86
1,1369.6,65,4,3,0,49,4,86
1,1381.6,63,4,3,0,79,4,86
1,1391.2,63,4,3,0,87,4,86
1,1338.4,70,4,3,0,90,4,87
1,1340.8,70,4,3,0,80,4,89
1,1330.4,71,4,3,0,73,4,89
1,1329.6,71,4,3,0,90,4,89
1,1337.6,70,4,3,0,82,4,89
1,1335.2,71,4,3,0,50,4,89
0,1306.4,76,4,3,0,46,4,89
1,1310.4,75,4,3,0,92,4,89
1,1362.4,67,4,3,0,115,4,86
0,1351.2,69,4,4,1,158,4,86
0,1306.4,75,4,4,1,173,4,86
0,1300.0,78,4,4,1,171,4,86
0,1299.2,78,4,4,1,176,4,86
1,1260.8,86,4,3,1,86,4,86
1,1249.6,88,4,3,0,163,4,86
1,1236.0,91,4,3,0,78,4,87
1,1243.2,89,4,3,0,89,4,87
1,1258.4,86,4,3,0,78,4,86
1,1258.4,86,4,3,0,90,4,86
1,1300.8,76,4,3,0,86,4,86
1,1300.0,77,4,3,0,73,4,86
1,1300.8,77,4,3,0,90,4,86
1,1391.2,62,4,3,0,81,4,86
1,1425.6,58,4,3,0,82,4,86
1,1424.8,57,4,3,0,79,4,86
1,1430.4,57,4,3,0,86,4,86
1,1393.6,61,4,3,0,85,4,86
1,1361.6,67,4,3,0,92,4,86
1,1318.4,74,4,3,0,85,4,86
1,1287.2,79,4,3,0,89,4,86
1,1279.2,81,4,3,0,133,4,87
1,1294.4,78,4,3,0,125,4,87
1,1316.0,73,4,3,0,133,4,87
1,1329.6,73,4,3,0,93,4,86
1,1326.4,72,4,3,0,41,4,86
1,1323.2,74,4,3,0,42,4,86
1,1323.2,74,4,3,0,134,4,86
1,1282.4,81,4,3,0,160,4,86
1,1286.4,81,4,3,0,44,4,86
1,1274.4,83,4,3,0,37,4,86
1,1283.2,80,4,0,0,36,4,87
1,1281.6,81,4,0,0,40,4,86
1,1280.0,82,4,0,0,50,4,86
1,1266.4,84,4,0,0,118,4,86
1,1259.2,86,4,0,0,82,4,86
1,1262.4,86,4,0,0,49,4,87
1,1242.4,90,4,3,0,121,4,86
1,1270.4,84,4,3,0,119,4,87
1,1264.8,84,4,3,0,81,4,86
1,1267.2,85,4,3,0,86,4,86
1,1268.8,84,4,3,0,79,4,86
1,1274.4,83,4,3,0,91,4,86
1,1252.0,88,4,3,0,92,4,86
1,1252.0,88,4,3,0,88,4,86
1,1245.6,89,4,3,0,87,4,86
1,1240.8,90,4,3,0,32,4,86
1,1243.2,90,4,3,0,133,4,86
1,1261.6,86,4,3,0,41,4,86
1,1276.8,83,4,3,0,133,4,86
1,1277.6,83,4,3,0,130,4,86
1,1273.6,82,4,3,0,133,4,86
1,1275.2,83,4,0,1,115,4,86
1,1272.8,83,4,0,1,129,4,86
1,1279.2,81,4,0,1,123,4,86
1,1248.0,88,4,0,0,121,4,86
1,1238.4,91,4,0,0,120,4,86
1,1236.0,91,4,0,0,116,4,86
1,1239.2,90,4,0,0,130,4,86
0,1231.2,92,4,0,0,89,4,87
0,1310.4,75,4,0,0,36,4,87
1,1311.2,75,4,3,0,45,4,87
1,1316.0,75,4,3,0,48,4,87
1,1329.6,73,4,3,0,90,4,87
1,1319.2,74,4,3,0,127,4,87
1,1300.8,77,4,3,0,77,4,87
1,1258.4,86,4,3,0,41,4,87
1,1253.6,88,4,3,0,34,4,87
1,1251.2,87,4,3,0,35,4,86
1,1269.6,83,4,3,0,45,4,86
1,1264.8,84,4,3,0,36,4,86
1,1261.6,86,4,3,0,50,4,86
1,1259.2,87,4,3,0,116,4,86
1,1252.0,87,4,3,0,89,4,86
1,1255.2,86,4,3,0,37,4,86
1,1260.0,85,3,0,0,50,4,86
1,1259.2,86,3,0,0,90,4,86
1,1261.6,85,3,0,0,39,4,86
1,1260.8,86,3,0,0,84,4,86
1,1261.6,85,4,3,0,133,4,86
1,1266.4,84,4,3,0,117,4,86
1,1268.8,85,4,3,0,124,4,86
1,1265.6,85,4,3,0,135,4,86
1,1260.8,86,4,3,0,120,4,86
1,1258.4,86,4,0,0,135,4,86
1,1266.4,85,4,0,0,125,4,89
1,1268.8,85,4,0,0,125,4,87
1,1716.0,33,4,0,0,115,4,86
1,1716.0,33,4,0,0,130,4,86
1,1716.0,33,4,0,0,95,4,86
1,1693.6,35,4,0,0,171,4,87
0,1256.8,87,4,0,1,89,4,89
1,1253.6,87,4,0,0,34,4,92
1,1256.0,87,4,0,0,132,4,90
1,1284.8,80,4,0,0,125,4,89
1,1257.6,86,4,3,0,121,4,87
1,1260.0,86,4,3,0,79,4,87
1,1552.8,45,4,2,0,42,4,83
1,1557.6,44,4,2,0,49,4,83
1,1499.2,50,4,2,0,84,4,83
1,1489.6,51,4,2,0,74,4,83
1,1489.6,51,4,2,1,37,4,83
1,1483.2,52,4,2,1,46,4,83
1,1484.8,51,4,2,1,165,4,83
0,1540.0,46,4,2,1,37,4,83
1,1572.0,43,3,4,1,32,4,83
1,1569.6,43,4,2,1,90,4,83
1,1568.8,43,3,4,0,33,4,83
1,1565.6,43,3,4,0,43,4,83
0,1647.2,37,4,4,1,83,4,83
0,1648.0,37,4,4,1,77,4,83
0,1649.6,37,4,4,1,176,4,83
1,1652.8,38,4,2,1,44,4,83
1,1648.0,37,4,2,1,126,4,83
1,1562.4,43,4,2,0,82,4,84
1,1598.4,41,4,2,0,50,4,84
1,1600.0,41,4,2,0,34,4,84
0,1572.8,43,4,0,0,45,4,84
0,1578.4,43,4,0,0,38,4,84
0,1574.4,42,4,0,0,40,4,84
0,1446.4,55,4,0,0,36,4,84
0,1460.0,54,4,0,0,43,4,84
0,1454.4,54,4,0,0,48,4,84
0,1460.0,54,4,0,0,30,4,84
0,1459.2,54,4,0,0,50,4,84
1,1512.0,48,4,2,1,37,4,84
1,1516.0,49,4,0,1,163,4,84
1,1548.0,45,4,0,1,82,4,84
1,1580.8,42,4,0,1,123,4,84
1,1578.4,42,4,0,1,40,4,84
1,1577.6,43,4,0,1,165,4,83
1,1575.2,43,4,0,1,172,4,83
1,1577.6,43,5,4,1,122,4,83
1,1556.0,44,5,4,1,75,4,83
1,1558.4,44,4,2,1,123,4,83
1,1491.2,51,4,2,1,122,4,83
1,1508.8,48,4,2,1,165,4,83
1,1516.8,48,4,2,1,165,4,83
1,1512.0,48,4,2,1,161,4,83
1,1462.4,53,4,2,1,74,4,83
1,1465.6,54,4,2,1,74,4,83
1,1460.0,53,4,2,1,84,4,83
1,1463.2,54,4,2,1,77,4,83
0,1464.8,54,3,4,0,85,4,83
0,1467.2,53,3,4,0,79,4,83
0,1440.0,56,3,4,0,82,4,83
0,1442.4,56,3,4,0,93,4,83
0,1522.4,47,3,4,0,76,4,83
0,1519.2,47,3,4,0,82,4,83
0,1523.2,47,3,4,0,80,4,83
0,1522.4,47,3,4,0,86,4,83
0,1569.6,44,3,4,0,76,4,83
0,1562.4,44,3,4,0,174,4,83
0,1565.6,43,5,2,0,91,4,83
0,1562.4,44,5,2,0,81,4,83
0,1541.6,45,5,2,0,120,4,83
0,1540.8,45,5,2,0,86,4,83
0,1521.6,47,5,2,0,37,4,83
1,1519.2,47,3,0,1,51,4,83
1,1488.8,50,3,0,1,137,4,83
1,1486.4,50,4,4,1,123,4,83
1,1492.8,51,4,4,1,165,4,83
1,1462.4,53,4,4,1,92,4,83
1,1467.2,54,4,4,1,171,4,83
1,1424.8,57,4,2,0,50,4,83
1,1429.6,57,4,2,0,35,4,83
1,1429.6,57,4,2,0,175,4,83
1,1460.0,54,4,2,0,128,4,83
1,1453.6,54,4,2,0,123,4,83
1,1578.4,42,4,2,0,136,4,83
1,1584.8,43,4,2,0,127,4,84
1,1530.4,47,4,2,0,49,4,83
1,1476.0,52,4,2,0,33,4,85
1,1433.6,57,4,2,0,84,4,85
1,1432.0,56,4,2,0,48,4,85
1,1420.8,58,4,2,0,166,4,85
1,1424.8,58,4,2,0,84,4,85
1,1412.8,59,4,2,0,166,4,85
1,1415.2,59,4,2,0,123,4,84
1,1432.8,57,4,2,0,36,4,84
1,1476.0,52,4,2,0,82,4,84
1,1472.8,52,4,2,0,46,4,84
1,1478.4,52,4,2,0,84,4,84
1,1456.0,54,4,2,0,170,4,84
1,1454.4,54,4,2,0,172,4,84
1,1420.0,59,4,2,0,35,4,84
1,1416.8,59,4,2,0,89,4,84
1,1416.0,58,4,2,0,177,4,84
1,1421.6,59,4,2,0,120,4,84
1,1448.8,55,4,2,0,129,4,84
1,1449.6,54,4,2,0,161,4,84
1,1452.0,54,4,2,0,163,4,84
1,1459.2,53,4,0,0,172,4,84
1,1464.0,54,4,0,0,161,4,84
1,1424.0,58,4,0,0,161,4,84
0,1444.0,55,4,0,0,129,4,84
0,1451.2,56,4,3,1,85,4,84
0,1513.6,48,4,3,1,116,4,84
1,1560.0,44,4,2,0,35,4,84
1,1578.4,42,4,2,0,165,4,84
1,1483.2,51,4,2,0,88,4,84
1,1487.2,51,4,2,0,45,4,84
1,1480.8,51,4,2,0,40,4,84
1,1481.6,51,4,2,0,47,4,84
1,1481.6,51,4,2,0,35,4,84
1,1484.8,52,4,2,0,33,4,84
1,1479.2,52,4,2,0,135,4,84
1,1492.8,50,4,2,0,175,4,84
1,1492.0,50,4,2,0,177,4,84
1,1523.2,47,4,2,0,166,4,83
1,1519.2,48,4,2,0,39,4,83
1,1524.0,48,4,2,0,91,4,83
1,1534.4,46,4,2,0,128,4,83
1,1530.4,46,4,2,0,135,4,83
1,1522.4,48,4,0,0,161,4,83
1,1535.2,46,4,2,0,130,4,83
1,1531.2,46,4,2,0,130,4,83
1,1534.4,46,4,2,0,95,4,83
1,1500.0,50,4,2,0,118,4,83
1,1474.4,52,3,2,0,132,4,83
1,1461.6,53,3,2,0,85,4,83
1,1459.2,53,3,2,0,88,4,83
1,1452.8,54,4,2,0,34,4,83
1,1454.4,54,4,2,0,43,4,83
1,1540.0,45,3,0,0,128,4,83
1,1544.0,45,4,2,0,129,4,83
1,1547.2,45,4,2,0,123,4,83
1,1543.2,46,4,2,0,125,4,83
1,1516.0,48,4,2,0,128,4,83
1,1514.4,48,4,2,0,131,4,84
1,1517.6,48,4,2,1,132,4,84
1,1512.0,48,4,2,0,123,4,84
1,1414.4,59,4,2,0,42,4,85
1,1408.8,60,4,2,0,118,4,85
1,1417.6,59,4,2,0,125,4,85
1,1401.6,61,4,2,0,95,4,85
0,1412.0,59,4,3,1,95,4,85
0,1432.8,57,4,3,1,131,4,84
0,1421.6,59,4,3,1,41,4,84
0,1392.8,61,4,3,1,39,4,84
0,1399.2,61,4,3,1,83,4,84
0,1409.6,60,4,3,1,177,4,84
0,1407.2,60,4,3,1,176,4,84
0,1451.2,54,4,3,1,167,4,84
0,1451.2,55,4,3,1,164,4,84
0,1527.2,47,4,3,1,169,4,84
0,1584.8,43,4,3,1,41,4,84
0,1579.2,42,4,3,1,47,4,84
1,1608.8,40,4,0,0,50,4,84
1,1605.6,40,4,0,0,161,4,84
1,1611.2,40,4,0,0,137,4,84
1,1610.4,40,4,0,0,137,4,84
1,1601.6,41,4,0,0,42,4,84
1,1598.4,40,4,0,0,90,4,84
1,1540.0,46,4,0,0,158,4,84
1,1541.6,46,4,2,0,53,4,84
1,1536.8,46,4,2,0,36,4,84
1,1540.0,46,4,2,0,173,4,84
1,1517.6,47,4,2,0,33,4,84
1,1523.2,48,4,2,0,75,4,84
1,1522.4,47,4,2,0,78,4,84
0,1523.2,48,4,2,0,50,4,84
0,1518.4,47,4,2,0,173,4,84
1,1706.4,34,4,2,0,116,4,84
1,1704.0,34,3,2,0,77,4,84
1,1705.6,34,3,2,0,77,4,84
1,1586.4,42,4,4,0,73,4,83
1,1668.0,36,4,2,0,35,4,83
1,1708.0,33,4,2,0,173,4,83
1,1713.6,34,4,2,0,123,4,83
1,1712.0,34,4,2,0,87,4,83
1,1643.2,37,4,2,0,166,4,84
1,1613.6,40,4,2,0,79,4,84
1,1612.8,40,4,2,0,80,4,84
1,1608.0,40,4,2,0,76,4,84
1,1612.0,40,4,2,0,79,4,84
1,1650.4,37,4,2,0,80,4,84
1,1654.4,37,4,1,0,81,4,83
1,1628.8,39,4,1,0,76,4,83
1,1628.0,38,4,1,0,80,4,83
1,1629.6,39,4,1,0,82,4,83
1,1637.6,38,4,1,0,78,4,83
1,1636.8,38,4,1,0,81,4,83
1,1641.6,38,4,1,0,75,4,83
1,1522.4,47,4,1,0,165,4,83
1,1524.8,47,4,1,0,123,4,83
1,1559.2,44,4,1,0,77,4,83
1,1562.4,44,4,1,0,93,4,83
1,1561.6,44,4,1,0,79,4,83
1,1558.4,44,4,1,0,80,4,83
0,1572.8,43,4,1,1,174,4,83
1,1576.8,43,4,1,0,45,4,83
1,1607.2,41,4,1,0,175,4,83
1,1628.8,39,4,1,0,126,4,83
1,1628.0,39,4,1,0,171,4,83
1,1683.2,35,4,1,0,161,4,83
1,1685.6,35,4,1,0,173,4,83
1,1725.6,33,4,1,0,83,4,83
1,1665.6,36,4,1,0,84,4,83
1,1668.0,36,4,1,0,33,4,83
1,1665.6,36,4,1,0,127,4,83
1,1667.2,36,4,1,0,39,4,83
1,1570.4,43,3,0,0,46,4,83
1,1570.4,43,3,0,0,46,4,83
1,1572.0,43,3,0,0,37,4,83
1,1579.2,42,4,1,0,158,4,83
1,1582.4,43,4,0,1,74,4,83
1,1594.4,41,4,1,0,126,4,84
1,1618.4,40,4,1,0,117,4,84
1,1620.8,40,4,1,0,130,4,84
1,1540.8,46,4,1,0,116,4,84
0,1533.6,46,3,1,0,36,4,84
0,1572.0,43,3,1,0,131,4,84
1,1568.8,43,4,1,0,115,4,83
1,1746.4,31,4,1,0,125,4,83
1,1747.2,32,4,1,0,127,4,83
1,1748.0,31,4,1,0,128,4,83
1,1764.0,31,4,1,0,128,4,83
1,1764.0,30,4,1,0,124,4,83
1,1768.0,30,4,1,0,127,4,83
1,1652.0,37,4,1,0,119,4,83
1,1576.8,43,4,1,0,138,4,83
1,1576.8,43,4,1,0,115,4,83
1,1576.8,43,4,1,0,135,4,83
1,1640.8,38,4,1,0,78,4,83
1,1581.6,42,4,0,0,75,4,84
1,1584.8,42,4,0,0,83,4,84
1,1664.8,36,4,0,0,41,4,84
1,1709.6,34,4,0,0,42,4,84
1,1716.8,34,4,0,0,130,4,84
1,1591.2,42,4,0,0,137,4,84
0,1554.4,44,4,0,0,138,4,84
0,1553.6,45,4,0,0,136,4,84
1,1548.0,45,4,0,0,131,4,84
1,1552.8,45,4,0,0,177,4,84
1,1595.2,41,4,1,0,173,4,84
1,1596.0,41,4,1,0,131,4,84
1,1592.8,41,4,1,0,126,4,84
1,1591.2,41,4,1,0,118,4,84
1,1756.0,31,4,1,0,130,4,84
1,1754.4,31,4,1,0,122,4,84
1,1786.4,30,4,1,0,46,4,84
1,1649.6,37,4,1,0,41,4,83
1,1653.6,37,4,1,0,52,4,83
1,1659.2,37,4,1,0,51,4,83
1,1656.8,37,4,1,0,38,4,83
1,1645.6,38,4,1,0,44,4,83
1,1651.2,37,4,1,0,80,4,83
1,1649.6,37,4,1,0,171,4,83
1,1720.0,33,4,1,0,176,4,83
1,1720.8,33,4,1,0,36,4,83
1,1688.0,35,4,1,0,167,4,83
1,1682.4,35,4,1,0,163,4,83
1,1685.6,35,4,1,0,164,4,83
1,1686.4,35,4,1,0,127,4,83
1,1574.4,43,4,1,0,137,4,83
1,1579.2,43,4,1,0,136,4,83
1,1581.6,42,4,1,0,50,4,83
1,1581.6,42,4,1,0,90,4,83
1,1587.2,42,4,1,0,31,4,83
1,1588.0,42,4,1,0,42,4,83
1,1854.4,26,4,1,0,118,4,83
1,1858.4,26,4,1,0,82,4,83
1,1855.2,26,4,1,0,77,4,83
1,1857.6,26,4,1,0,121,4,83
1,1858.4,26,4,1,0,46,4,83
1,1760.0,31,4,1,0,136,4,83
1,1758.4,31,4,1,0,93,4,83
1,1760.8,31,4,1,0,83,4,83
1,1760.8,31,4,1,0,76,4,83
1,1751.2,31,4,1,0,89,4,83
1,1753.6,32,4,1,0,77,4,83
1,1674.4,36,4,1,0,82,4,83
1,1676.0,36,4,1,0,77,4,83
1,1676.8,35,4,1,0,81,4,83
1,1681.6,35,4,1,0,84,4,83
1,1701.6,34,4,1,0,81,4,83
1,1701.6,34,4,1,0,92,4,83
1,1638.4,38,4,1,0,93,4,83
1,1640.8,37,4,1,0,85,4,83
1,1636.0,38,4,1,0,94,4,83
0,1638.4,38,4,1,0,91,4,83
0,1672.8,35,4,1,0,94,4,83
1,1672.8,35,4,1,0,75,4,83
1,1719.2,34,4,1,0,88,4,83
1,1663.2,36,4,1,0,89,4,83
1,1704.0,34,4,1,0,121,4,83
1,1682.4,35,4,1,0,121,4,83
1,1720.0,33,4,1,0,127,4,83
1,1716.8,33,4,1,0,127,4,83
1,1719.2,33,4,1,0,36,4,83
1,1633.6,39,4,1,0,53,4,83
1,1630.4,39,4,1,0,35,4,83
0,1668.8,36,4,1,0,37,4,83
1,1664.8,36,4,1,0,48,4,83
1,1667.2,36,4,1,0,52,4,83
1,1609.6,40,4,1,0,39,4,83
1,1605.6,40,4,1,0,53,4,83
1,1609.6,41,4,1,0,42,4,83
1,1604.8,40,4,1,0,118,4,83
1,1720.8,32,4,1,0,173,4,83
1,1724.0,32,4,1,0,169,4,83
1,1724.0,33,4,1,0,161,4,83
1,1588.8,42,4,1,0,176,4,83
1,1582.4,42,4,1,0,48,4,83
1,1570.4,43,4,1,0,76,4,83
1,1512.8,48,4,1,0,75,4,83
0,1508.0,49,4,1,0,135,4,83
1,1517.6,48,4,1,0,120,4,83
0,1534.4,46,4,1,0,53,4,83
1,1532.0,46,4,1,0,132,4,83
